iyear,imonth,iday,latitude,longitude,date,yeargroup
1978,4,20,37.742242,-25.67495,1978/04/20,1970-1980
1978,4,21,12.103822,-86.267014,1978/04/21,1970-1980
1978,4,22,10.981412,-74.778319,1978/04/22,1970-1980
1978,4,22,4.74871,-75.91319,1978/04/22,1970-1980
1978,4,22,54.515694,-6.055724,1978/04/22,1970-1980
1978,4,24,11.84962,-86.19903,1978/04/24,1970-1980
1978,4,24,13.08956,-86.354361,1978/04/24,1970-1980
1978,4,25,4.667128,-74.106056,1978/04/25,1970-1980
1978,4,25,41.890961,12.490069,1978/04/25,1970-1980
1978,4,25,46.066712,11.119059,1978/04/25,1970-1980
1978,4,26,43.267549,-1.975814,1978/04/26,1970-1980
1978,4,26,41.890961,12.490069,1978/04/26,1970-1980
1978,4,26,40.320996,9.330356,1978/04/26,1970-1980
1978,4,26,44.807866,10.329548,1978/04/26,1970-1980
1978,4,26,45.469212,9.174508,1978/04/26,1970-1980
1978,4,26,45.469212,9.174508,1978/04/26,1970-1980
1978,4,26,45.817605,8.826384,1978/04/26,1970-1980
1978,4,26,45.072731,7.679541,1978/04/26,1970-1980
1978,4,26,45.539838,10.222956,1978/04/26,1970-1980
1978,4,26,43.297222,-2.991667,1978/04/26,1970-1980
1978,4,27,13.69288,-89.199161,1978/04/27,1970-1980
1978,4,27,14.622869,-90.529068,1978/04/27,1970-1980
1978,4,27,45.072731,7.679541,1978/04/27,1970-1980
1978,4,27,7.116294,-73.120026,1978/04/27,1970-1980
1978,4,28,41.149968,-8.610243,1978/04/28,1970-1980
1978,4,28,43.258434,-2.921819,1978/04/28,1970-1980
1978,4,29,43.604652,1.444209,1978/04/29,1970-1980
1978,4,29,41.890961,12.490069,1978/04/29,1970-1980
1978,4,29,41.890961,12.490069,1978/04/29,1970-1980
1978,4,29,41.890961,12.490069,1978/04/29,1970-1980
1978,4,29,41.890961,12.490069,1978/04/29,1970-1980
1978,4,29,41.890961,12.490069,1978/04/29,1970-1980
1978,4,29,41.890961,12.490069,1978/04/29,1970-1980
1978,4,30,43.054198,-2.178116,1978/04/30,1970-1980
1978,4,30,39.930771,32.76754,1978/04/30,1970-1980
1978,4,30,6.929089,122.07885,1978/04/30,1970-1980
1978,4,30,45.072731,7.679541,1978/04/30,1970-1980
1978,4,30,41.890961,12.490069,1978/04/30,1970-1980
1978,4,30,40.840097,14.251636,1978/04/30,1970-1980
1978,4,30,45.409538,11.876554,1978/04/30,1970-1980
1978,5,1,-33.366238,-70.505302,1978/05/01,1970-1980
1978,5,1,41.106178,28.689863,1978/05/01,1970-1980
1978,5,2,43.291618,-1.977903,1978/05/02,1970-1980
1978,5,2,40.465595,-3.696263,1978/05/02,1970-1980
1978,5,2,5.026003,-74.030012,1978/05/02,1970-1980
1978,5,3,3.583748,-76.495727,1978/05/03,1970-1980
1978,5,3,3.429344,-76.516037,1978/05/03,1970-1980
1978,5,5,48.856644,2.34233,1978/05/05,1970-1980
1978,5,5,45.469212,9.174508,1978/05/05,1970-1980
1978,5,5,44.407062,8.933989,1978/05/05,1970-1980
1978,5,5,3.429344,-76.516037,1978/05/05,1970-1980
1978,5,5,39.930771,32.76754,1978/05/05,1970-1980
1978,5,5,35.772163,140.321777,1978/05/05,1970-1980
1978,5,6,41.904731,9.326794,1978/05/06,1970-1980
1978,5,7,45.445059,8.61863,1978/05/07,1970-1980
1978,5,7,35.772163,140.321777,1978/05/07,1970-1980
1978,5,7,43.309635,-3.00694,1978/05/07,1970-1980
1978,5,8,45.469212,9.174508,1978/05/08,1970-1980
1978,5,8,13.69288,-89.199161,1978/05/08,1970-1980
1978,5,8,13.69288,-89.199161,1978/05/08,1970-1980
1978,5,8,45.469212,9.174508,1978/05/08,1970-1980
1978,5,8,43.17693,-2.909113,1978/05/08,1970-1980
1978,5,9,42.815372,-1.653616,1978/05/09,1970-1980
1978,5,9,42.815372,-1.653616,1978/05/09,1970-1980
1978,5,9,43.271382,-2.049934,1978/05/09,1970-1980
1978,5,9,18.386932,-66.061127,1978/05/09,1970-1980
1978,5,9,18.386932,-66.061127,1978/05/09,1970-1980
1978,5,9,18.386932,-66.061127,1978/05/09,1970-1980
1978,5,9,18.386932,-66.061127,1978/05/09,1970-1980
1978,5,9,18.386932,-66.061127,1978/05/09,1970-1980
1978,5,10,4.667128,-74.106056,1978/05/10,1970-1980
1978,5,10,45.469212,9.174508,1978/05/10,1970-1980
1978,5,11,45.469212,9.174508,1978/05/11,1970-1980
1978,5,11,9.933333,-84.083333,1978/05/11,1970-1980
1978,5,11,48.113475,-1.675708,1978/05/11,1970-1980
1978,5,11,48.113475,-1.675708,1978/05/11,1970-1980
1978,5,11,48.113475,-1.675708,1978/05/11,1970-1980
1978,5,11,43.35441,-2.846714,1978/05/11,1970-1980
1978,5,11,43.258434,-2.921819,1978/05/11,1970-1980
1978,5,12,45.469212,9.174508,1978/05/12,1970-1980
1978,5,12,41.890961,12.490069,1978/05/12,1970-1980
1978,5,12,39.2982,16.253892,1978/05/12,1970-1980
1978,5,12,41.890961,12.490069,1978/05/12,1970-1980
1978,5,12,41.890961,12.490069,1978/05/12,1970-1980
1978,5,12,45.469212,9.174508,1978/05/12,1970-1980
1978,5,12,45.072731,7.679541,1978/05/12,1970-1980
1978,5,12,34.784306,135.400947,1978/05/12,1970-1980
1978,5,13,45.469212,9.174508,1978/05/13,1970-1980
1978,5,13,41.890961,12.490069,1978/05/13,1970-1980
1978,5,13,19.371887,-99.086624,1978/05/13,1970-1980
1978,5,13,19.371887,-99.086624,1978/05/13,1970-1980
1978,5,13,19.371887,-99.086624,1978/05/13,1970-1980
1978,5,13,43.230556,-2.845833,1978/05/13,1970-1980
1978,5,13,43.169068,-2.632655,1978/05/13,1970-1980
1978,5,14,44.49419,11.346518,1978/05/14,1970-1980
1978,5,14,13.69288,-89.199161,1978/05/14,1970-1980
1978,5,14,43.090476,-2.31322,1978/05/14,1970-1980
1978,5,14,40.697132,-73.931351,1978/05/14,1970-1980
1978,5,15,44.49419,11.346518,1978/05/15,1970-1980
1978,5,15,41.890961,12.490069,1978/05/15,1970-1980
1978,5,15,43.320664,-3.020252,1978/05/15,1970-1980
1978,5,15,13.69288,-89.199161,1978/05/15,1970-1980
1978,5,15,44.47592,-73.213234,1978/05/15,1970-1980
1978,5,16,-2.533,140.717,1978/05/16,1970-1980
1978,5,17,43.323348,-1.930432,1978/05/17,1970-1980
1978,5,17,45.072731,7.679541,1978/05/17,1970-1980
1978,5,17,45.072731,7.679541,1978/05/17,1970-1980
1978,5,17,13.69288,-89.199161,1978/05/17,1970-1980
1978,5,18,35.689125,139.747742,1978/05/18,1970-1980
1978,5,18,35.906259,139.628634,1978/05/18,1970-1980
1978,5,18,-18.367345,32.679373,1978/05/18,1970-1980
1978,5,19,7.243889,-76.435556,1978/05/19,1970-1980
1978,5,20,6.643708,-73.653621,1978/05/20,1970-1980
1978,5,20,-1.28518,36.821107,1978/05/20,1970-1980
1978,5,20,6.161808,-73.522011,1978/05/20,1970-1980
1978,5,20,35.191506,140.348796,1978/05/20,1970-1980
1978,5,20,35.772163,140.321777,1978/05/20,1970-1980
1978,5,20,43.3282,-3.031509,1978/05/20,1970-1980
1978,5,20,48.856644,2.34233,1978/05/20,1970-1980
1978,5,21,35.772163,140.321777,1978/05/21,1970-1980
1978,5,22,41.890961,12.490069,1978/05/22,1970-1980
1978,5,22,41.890961,12.490069,1978/05/22,1970-1980
1978,5,22,41.890961,12.490069,1978/05/22,1970-1980
1978,5,22,40.697132,-73.931351,1978/05/22,1970-1980
1978,5,22,40.697132,-73.931351,1978/05/22,1970-1980
1978,5,22,40.689531,-74.174462,1978/05/22,1970-1980
1978,5,22,38.908642,-77.015381,1978/05/22,1970-1980
1978,5,23,43.552847,7.017369,1978/05/23,1970-1980
1978,5,23,40.465595,-3.696263,1978/05/23,1970-1980
1978,5,24,43.338233,-1.789272,1978/05/24,1970-1980
1978,5,24,10.47692,-73.25049,1978/05/24,1970-1980
1978,5,24,34.640097,50.875948,1978/05/24,1970-1980
1978,5,24,34.640097,50.875948,1978/05/24,1970-1980
1978,5,24,51.504387,-0.140041,1978/05/24,1970-1980
1978,5,25,7.894195,-72.503885,1978/05/25,1970-1980
1978,5,25,54.607712,-5.95621,1978/05/25,1970-1980
1978,5,26,35.772163,140.321777,1978/05/26,1970-1980
1978,5,26,41.842602,-87.681229,1978/05/26,1970-1980
1978,5,27,6.538423,-75.087737,1978/05/27,1970-1980
1978,5,27,10.24154,-74.968547,1978/05/27,1970-1980
1978,5,27,-33.873651,151.20689,1978/05/27,1970-1980
1978,5,27,42.06388,-1.605718,1978/05/27,1970-1980
1978,5,27,52.50153,13.401851,1978/05/27,1970-1980
1978,5,27,54.607712,-5.95621,1978/05/27,1970-1980
1978,5,28,10.77259,-73.00454,1978/05/28,1970-1980
1978,5,28,43.136978,-2.073914,1978/05/28,1970-1980
1978,5,28,43.136978,-2.073914,1978/05/28,1970-1980
1978,5,29,4.667128,-74.106056,1978/05/29,1970-1980
1978,5,29,2.44186,-76.60617,1978/05/29,1970-1980
1978,5,29,10.195424,-73.972736,1978/05/29,1970-1980
1978,5,29,13.93113,-90.714404,1978/05/29,1970-1980
1978,5,29,34.784306,135.400947,1978/05/29,1970-1980
1978,5,30,7.116294,-73.120026,1978/05/30,1970-1980
1978,5,30,7.116294,-73.120026,1978/05/30,1970-1980
1978,5,30,7.116294,-73.120026,1978/05/30,1970-1980
1978,5,30,6.242026,-75.564766,1978/05/30,1970-1980
1978,5,30,36.996818,35.318264,1978/05/30,1970-1980
1978,5,31,5.067866,-75.517482,1978/05/31,1970-1980
1978,5,31,52.50153,13.401851,1978/05/31,1970-1980
1978,5,31,50.084284,8.238717,1978/05/31,1970-1980
1978,6,1,4.667128,-74.106056,1978/06/01,1970-1980
1978,6,1,4.667128,-74.106056,1978/06/01,1970-1980
1978,6,2,31.771599,35.2034,1978/06/02,1970-1980
1978,6,2,40.465595,-3.696263,1978/06/02,1970-1980
1978,6,2,4.667128,-74.106056,1978/06/02,1970-1980
1978,6,3,11.354774,-72.520483,1978/06/03,1970-1980
1978,6,3,11.242035,-74.205384,1978/06/03,1970-1980
1978,6,3,41.890961,12.490069,1978/06/03,1970-1980
1978,6,3,41.890961,12.490069,1978/06/03,1970-1980
1978,6,3,45.469212,9.174508,1978/06/03,1970-1980
1978,6,3,12.103822,-86.267014,1978/06/03,1970-1980
1978,6,3,43.297222,-2.991667,1978/06/03,1970-1980
1978,6,3,54.088462,-6.37122,1978/06/03,1970-1980
1978,6,4,48.856644,2.34233,1978/06/04,1970-1980
1978,6,4,7.89014,-75.66967,1978/06/04,1970-1980
1978,6,5,41.940446,-7.439127,1978/06/05,1970-1980
1978,6,6,46.064913,13.230734,1978/06/06,1970-1980
1978,6,6,42.815372,-1.653616,1978/06/06,1970-1980
1978,6,6,42.815372,-1.653616,1978/06/06,1970-1980
1978,6,6,42.815372,-1.653616,1978/06/06,1970-1980
1978,6,6,4.667128,-74.106056,1978/06/06,1970-1980
1978,6,7,-20.128481,28.624771,1978/06/07,1970-1980
1978,6,7,4.667128,-74.106056,1978/06/07,1970-1980
1978,6,7,52.663857,-8.626773,1978/06/07,1970-1980
1978,6,7,41.842602,-87.681229,1978/06/07,1970-1980
1978,6,8,4.667128,-74.106056,1978/06/08,1970-1980
1978,6,8,4.667128,-74.106056,1978/06/08,1970-1980
1978,6,8,3.429344,-76.516037,1978/06/08,1970-1980
1978,6,9,-34.61768,-58.444435,1978/06/09,1970-1980
1978,6,9,-34.61768,-58.444435,1978/06/09,1970-1980
1978,6,9,38.725299,-9.150036,1978/06/09,1970-1980
1978,6,10,-34.61768,-58.444435,1978/06/10,1970-1980
1978,6,12,34.287995,35.977071,1978/06/12,1970-1980
1978,6,12,48.856644,2.34233,1978/06/12,1970-1980
1978,6,12,43.258434,-2.921819,1978/06/12,1970-1980
1978,6,12,28.291564,-16.62913,1978/06/12,1970-1980
1978,6,12,4.667128,-74.106056,1978/06/12,1970-1980
1978,6,13,43.239442,-2.258113,1978/06/13,1970-1980
1978,6,13,45.469212,9.174508,1978/06/13,1970-1980
1978,6,13,40.465595,-3.696263,1978/06/13,1970-1980
1978,6,14,41.890961,12.490069,1978/06/14,1970-1980
1978,6,14,41.890961,12.490069,1978/06/14,1970-1980
1978,6,14,14.622869,-90.529068,1978/06/14,1970-1980
1978,6,15,29.347702,47.94912,1978/06/15,1970-1980
1978,6,15,48.856644,2.34233,1978/06/15,1970-1980
1978,6,15,34.693738,135.502165,1978/06/15,1970-1980
1978,6,15,28.124824,-15.430008,1978/06/15,1970-1980
1978,6,15,41.400635,2.150913,1978/06/15,1970-1980
1978,6,15,41.59066,-93.736211,1978/06/15,1970-1980
1978,6,15,34.081074,-118.394081,1978/06/15,1970-1980
1978,6,16,-18.934056,28.806496,1978/06/16,1970-1980
1978,6,16,55.011562,-7.312045,1978/06/16,1970-1980
1978,6,17,54.18064,-6.410521,1978/06/17,1970-1980
1978,6,17,41.106178,28.689863,1978/06/17,1970-1980
1978,6,17,54.607712,-5.95621,1978/06/17,1970-1980
1978,6,18,13.69288,-89.199161,1978/06/18,1970-1980
1978,6,18,36.32396,59.556959,1978/06/18,1970-1980
1978,6,18,34.693738,135.502165,1978/06/18,1970-1980
1978,6,18,43.291618,-1.977903,1978/06/18,1970-1980
1978,6,19,28.141064,-15.425131,1978/06/19,1970-1980
1978,6,19,54.607712,-5.95621,1978/06/19,1970-1980
1978,6,20,14.622869,-90.529068,1978/06/20,1970-1980
1978,6,20,45.469212,9.174508,1978/06/20,1970-1980
1978,6,20,50.11797,8.644191,1978/06/20,1970-1980
1978,6,20,54.607712,-5.95621,1978/06/20,1970-1980
1978,6,21,44.407062,8.933989,1978/06/21,1970-1980
1978,6,21,43.136978,-2.073914,1978/06/21,1970-1980
1978,6,21,50.11797,8.644191,1978/06/21,1970-1980
1978,6,21,45.469212,9.174508,1978/06/21,1970-1980
1978,6,21,28.124824,-15.430008,1978/06/21,1970-1980
1978,6,21,43.325239,-3.011475,1978/06/21,1970-1980
1978,6,22,48.856644,2.34233,1978/06/22,1970-1980
1978,6,23,-18.966075,32.635359,1978/06/23,1970-1980
1978,6,23,39.930771,32.76754,1978/06/23,1970-1980
1978,6,24,15.325443,44.211895,1978/06/24,1970-1980
1978,6,24,42.046605,-88.037002,1978/06/24,1970-1980
1978,6,24,42.046605,-88.037002,1978/06/24,1970-1980
1978,6,24,42.046605,-88.037002,1978/06/24,1970-1980
1978,6,25,48.856644,2.34233,1978/06/25,1970-1980
1978,6,25,48.856644,2.34233,1978/06/25,1970-1980
1978,6,25,54.077313,-6.608787,1978/06/25,1970-1980
1978,6,25,54.296399,-7.871465,1978/06/25,1970-1980
1978,6,26,48.801399,2.130109,1978/06/26,1970-1980
1978,6,26,48.856644,2.34233,1978/06/26,1970-1980
1978,6,27,-17.947093,29.455442,1978/06/27,1970-1980
1978,6,27,48.856644,2.34233,1978/06/27,1970-1980
1978,6,27,39.470239,-0.376805,1978/06/27,1970-1980
1978,6,28,43.258434,-2.921819,1978/06/28,1970-1980
1978,6,28,45.072731,7.679541,1978/06/28,1970-1980
1978,6,28,41.890961,12.490069,1978/06/28,1970-1980
1978,6,28,39.470239,-0.376805,1978/06/28,1970-1980
1978,6,29,43.258434,-2.921819,1978/06/29,1970-1980
1978,6,30,14.546111,-90.411389,1978/06/30,1970-1980
1978,6,30,43.258434,-2.921819,1978/06/30,1970-1980
1978,6,30,35.801274,140.178999,1978/06/30,1970-1980
1978,7,1,37.235821,39.762058,1978/07/01,1970-1980
1978,7,1,41.106178,28.689863,1978/07/01,1970-1980
1978,7,1,37.755363,-122.443352,1978/07/01,1970-1980
1978,7,2,43.388051,-1.663055,1978/07/02,1970-1980
1978,7,2,4.667128,-74.106056,1978/07/02,1970-1980
1978,7,2,9.24605,-74.7595,1978/07/02,1970-1980
1978,7,3,42.093826,9.502568,1978/07/03,1970-1980
1978,7,3,42.554742,9.424047,1978/07/03,1970-1980
1978,7,3,42.467512,9.473267,1978/07/03,1970-1980
1978,7,3,42.309409,9.149022,1978/07/03,1970-1980
1978,7,3,46.198392,6.142296,1978/07/03,1970-1980
1978,7,3,18.386932,-66.061127,1978/07/03,1970-1980
1978,7,4,6.643708,-73.653621,1978/07/04,1970-1980
1978,7,4,6.643708,-73.653621,1978/07/04,1970-1980
1978,7,4,43.362532,-1.791497,1978/07/04,1970-1980
1978,7,4,51.504387,-0.140041,1978/07/04,1970-1980
1978,7,4,45.072731,7.679541,1978/07/04,1970-1980
1978,7,4,54.706718,-7.592867,1978/07/04,1970-1980
1978,7,5,6.2675,-75.568611,1978/07/05,1970-1980
1978,7,5,18.386932,-66.061127,1978/07/05,1970-1980
1978,7,6,45.072731,7.679541,1978/07/06,1970-1980
1978,7,6,45.469212,9.174508,1978/07/06,1970-1980
1978,7,6,41.75,8.716667,1978/07/06,1970-1980
1978,7,6,45.777222,3.087025,1978/07/06,1970-1980
1978,7,6,49.364692,6.046012,1978/07/06,1970-1980
1978,7,7,43.280364,-2.171588,1978/07/07,1970-1980
1978,7,7,44.407062,8.933989,1978/07/07,1970-1980
1978,7,8,43.208759,-2.774116,1978/07/08,1970-1980
1978,7,8,28.124824,-15.430008,1978/07/08,1970-1980
1978,7,8,-22.908278,-43.197026,1978/07/08,1970-1980
1978,7,9,51.504387,-0.140041,1978/07/09,1970-1980
1978,7,9,11.84962,-86.19903,1978/07/09,1970-1980
1978,7,9,14.403889,-90.698611,1978/07/09,1970-1980
1978,7,9,15.701608,-91.535652,1978/07/09,1970-1980
1978,7,10,31.605568,34.77177,1978/07/10,1970-1980
1978,7,10,40.697132,-73.931351,1978/07/10,1970-1980
1978,7,12,12.103822,-86.267014,1978/07/12,1970-1980
1978,7,12,12.103822,-86.267014,1978/07/12,1970-1980
1978,7,12,37.361755,-4.850014,1978/07/12,1970-1980
1978,7,12,6.3,-74.483333,1978/07/12,1970-1980
1978,7,12,54.077313,-6.608787,1978/07/12,1970-1980
1978,7,12,40.697132,-73.931351,1978/07/12,1970-1980
1978,7,12,40.697132,-73.931351,1978/07/12,1970-1980
1978,7,15,41.890961,12.490069,1978/07/15,1970-1980
1978,7,15,45.072731,7.679541,1978/07/15,1970-1980
1978,7,18,39.215409,9.109324,1978/07/18,1970-1980
1978,7,18,45.735,7.313234,1978/07/18,1970-1980
1978,7,18,48.208174,16.373819,1978/07/18,1970-1980
1978,7,19,54.50853,-6.763131,1978/07/19,1970-1980
1978,7,20,35.443708,139.638026,1978/07/20,1970-1980
1978,7,20,45.469212,9.174508,1978/07/20,1970-1980
1978,7,20,41.890961,12.490069,1978/07/20,1970-1980
1978,7,20,45.469212,9.174508,1978/07/20,1970-1980
1978,7,20,45.469212,9.174508,1978/07/20,1970-1980
1978,7,21,40.465595,-3.696263,1978/07/21,1970-1980
1978,7,22,12.103822,-86.267014,1978/07/22,1970-1980
1978,7,23,41.387174,9.159269,1978/07/23,1970-1980
1978,7,23,41.387174,9.159269,1978/07/23,1970-1980
1978,7,24,13.69288,-89.199161,1978/07/24,1970-1980
1978,7,24,19.371887,-99.086624,1978/07/24,1970-1980
1978,7,24,19.308333,-99.225,1978/07/24,1970-1980
1978,7,24,19.516667,-99.25,1978/07/24,1970-1980
1978,7,26,18.386932,-66.061127,1978/07/26,1970-1980
1978,7,26,54.607712,-5.95621,1978/07/26,1970-1980
1978,7,27,40.735333,13.948148,1978/07/27,1970-1980
1978,7,27,45.469212,9.174508,1978/07/27,1970-1980
1978,7,27,40.840097,14.251636,1978/07/27,1970-1980
1978,7,27,43.879649,11.096304,1978/07/27,1970-1980
1978,7,27,45.792752,9.020971,1978/07/27,1970-1980
1978,7,28,51.504387,-0.140041,1978/07/28,1970-1980
1978,7,29,-34.921295,-57.954333,1978/07/29,1970-1980
1978,7,29,35.04644,-85.309464,1978/07/29,1970-1980
1978,7,30,35.689125,139.747742,1978/07/30,1970-1980
1978,7,31,51.504387,-0.140041,1978/07/31,1970-1980
1978,7,31,48.856644,2.34233,1978/07/31,1970-1980
1978,8,1,-34.61768,-58.444435,1978/08/01,1970-1980
1978,8,1,18.386932,-66.061127,1978/08/01,1970-1980
1978,8,2,-34.61768,-58.444435,1978/08/02,1970-1980
1978,8,2,4.667128,-74.106056,1978/08/02,1970-1980
1978,8,2,4.667128,-74.106056,1978/08/02,1970-1980
1978,8,2,12.103822,-86.267014,1978/08/02,1970-1980
1978,8,2,24.891115,67.143311,1978/08/02,1970-1980
1978,8,2,54.863117,-6.278343,1978/08/02,1970-1980
1978,8,3,4.74871,-75.91319,1978/08/03,1970-1980
1978,8,3,48.856644,2.34233,1978/08/03,1970-1980
1978,8,3,32.08297,34.811886,1978/08/03,1970-1980
1978,8,3,35.689125,139.747742,1978/08/03,1970-1980
1978,8,4,4.667128,-74.106056,1978/08/04,1970-1980
1978,8,4,4.667128,-74.106056,1978/08/04,1970-1980
1978,8,4,19.371887,-99.086624,1978/08/04,1970-1980
1978,8,5,33.671638,73.056068,1978/08/05,1970-1980
1978,8,6,18.108474,-95.881955,1978/08/06,1970-1980
1978,8,6,18.108474,-95.881955,1978/08/06,1970-1980
1978,8,7,4.667128,-74.106056,1978/08/07,1970-1980
1978,8,8,4.667128,-74.106056,1978/08/08,1970-1980
1978,8,8,4.667128,-74.106056,1978/08/08,1970-1980
1978,8,8,4.667128,-74.106056,1978/08/08,1970-1980
1978,8,8,4.667128,-74.106056,1978/08/08,1970-1980
1978,8,9,35.689125,139.747742,1978/08/09,1970-1980
1978,8,10,38.910536,16.587757,1978/08/10,1970-1980
1978,8,10,39.930771,32.76754,1978/08/10,1970-1980
1978,8,11,42.699997,9.447317,1978/08/11,1970-1980
1978,8,11,55.011562,-7.312045,1978/08/11,1970-1980
1978,8,12,35.724533,51.40519,1978/08/12,1970-1980
1978,8,13,-34.61768,-58.444435,1978/08/13,1970-1980
1978,8,13,33.888523,35.503513,1978/08/13,1970-1980
1978,8,13,1.57036,-75.32731,1978/08/13,1970-1980
1978,8,13,6.929089,122.07885,1978/08/13,1970-1980
1978,8,14,6.313712,-73.950146,1978/08/14,1970-1980
1978,8,14,40.697132,-73.931351,1978/08/14,1970-1980
1978,8,14,40.697132,-73.931351,1978/08/14,1970-1980
1978,8,15,37.99749,23.762728,1978/08/15,1970-1980
1978,8,15,31.771599,35.2034,1978/08/15,1970-1980
1978,8,15,13.69288,-89.199161,1978/08/15,1970-1980
1978,8,16,4.667128,-74.106056,1978/08/16,1970-1980
1978,8,16,4.667128,-74.106056,1978/08/16,1970-1980
1978,8,17,54.787715,-6.492314,1978/08/17,1970-1980
1978,8,17,4.667128,-74.106056,1978/08/17,1970-1980
1978,8,17,41.842602,-87.681229,1978/08/17,1970-1980
1978,8,18,4.667128,-74.106056,1978/08/18,1970-1980
1978,8,18,4.667128,-74.106056,1978/08/18,1970-1980
1978,8,18,4.667128,-74.106056,1978/08/18,1970-1980
1978,8,18,34.097866,-118.407379,1978/08/18,1970-1980
1978,8,19,5.16555,-75.76648,1978/08/19,1970-1980
1978,8,19,30.345997,48.287136,1978/08/19,1970-1980
1978,8,19,54.250039,-6.703625,1978/08/19,1970-1980
1978,8,20,51.504387,-0.140041,1978/08/20,1970-1980
1978,8,21,4.667128,-74.106056,1978/08/21,1970-1980
1978,8,21,54.418875,-8.088046,1978/08/21,1970-1980
1978,8,21,-29.965819,30.882976,1978/08/21,1970-1980
1978,8,22,31.771599,35.2034,1978/08/22,1970-1980
1978,8,22,12.103822,-86.267014,1978/08/22,1970-1980
1978,8,22,6.054022,120.999705,1978/08/22,1970-1980
1978,8,23,39.930771,32.76754,1978/08/23,1970-1980
1978,8,23,39.930771,32.76754,1978/08/23,1970-1980
1978,8,24,-13.152712,-74.218628,1978/08/24,1970-1980
1978,8,24,51.148407,6.357643,1978/08/24,1970-1980
1978,8,24,51.191261,6.442066,1978/08/24,1970-1980
1978,8,24,4.667128,-74.106056,1978/08/24,1970-1980
1978,8,24,18.21159,-65.735014,1978/08/24,1970-1980
1978,8,25,41.930607,8.742907,1978/08/25,1970-1980
1978,8,27,54.607712,-5.95621,1978/08/27,1970-1980
1978,8,28,42.880447,-8.546303,1978/08/28,1970-1980
1978,8,28,41.400635,2.150913,1978/08/28,1970-1980
1978,8,28,43.066466,-2.489145,1978/08/28,1970-1980
1978,8,28,43.291618,-1.977903,1978/08/28,1970-1980
1978,8,28,43.291618,-1.977903,1978/08/28,1970-1980
1978,8,28,28.291564,-16.62913,1978/08/28,1970-1980
1978,8,28,-34.61768,-58.444435,1978/08/28,1970-1980
1978,8,28,43.362532,-1.791497,1978/08/28,1970-1980
1978,8,28,31.928793,34.866657,1978/08/28,1970-1980
1978,8,29,32.222271,35.253506,1978/08/29,1970-1980
1978,8,29,41.560953,2.01044,1978/08/29,1970-1980
1978,8,29,41.355613,2.070432,1978/08/29,1970-1980
1978,8,29,41.763598,-2.464921,1978/08/29,1970-1980
1978,8,29,41.763598,-2.464921,1978/08/29,1970-1980
1978,8,29,41.400635,2.150913,1978/08/29,1970-1980
1978,8,29,19.371887,-99.086624,1978/08/29,1970-1980
1978,8,30,31.771599,35.2034,1978/08/30,1970-1980
1978,8,30,4.667128,-74.106056,1978/08/30,1970-1980
1978,8,30,-16.509317,-68.10434,1978/08/30,1970-1980
1978,8,30,13.678221,102.521239,1978/08/30,1970-1980
1978,8,30,41.106178,28.689863,1978/08/30,1970-1980
1978,8,31,17.742222,102.057222,1978/08/31,1970-1980
1978,9,1,-34.68631,-58.528473,1978/09/01,1970-1980
1978,9,1,-2.170832,-79.922359,1978/09/01,1970-1980
1978,9,2,-22.305197,17.827417,1978/09/02,1970-1980
1978,9,2,7.825203,123.437378,1978/09/02,1970-1980
1978,9,3,35.772163,140.321777,1978/09/03,1970-1980
1978,9,3,-11.967368,-76.978462,1978/09/03,1970-1980
1978,9,3,6.04278,-74.99493,1978/09/03,1970-1980
1978,9,4,35.607221,140.10627,1978/09/04,1970-1980
1978,9,4,35.689125,139.747742,1978/09/04,1970-1980
1978,9,4,-16.788805,28.853974,1978/09/04,1970-1980
1978,9,4,18.386932,-66.061127,1978/09/04,1970-1980
1978,9,5,54.183052,-6.341388,1978/09/05,1970-1980
1978,9,5,31.771599,35.2034,1978/09/05,1970-1980
1978,9,5,31.771599,35.2034,1978/09/05,1970-1980
1978,9,5,43.768732,11.256901,1978/09/05,1970-1980
1978,9,6,35.166723,33.367575,1978/09/06,1970-1980
1978,9,6,35.724533,51.40519,1978/09/06,1970-1980
1978,9,6,8.004674,124.2913,1978/09/06,1970-1980
1978,9,7,-0.211188,-78.522629,1978/09/07,1970-1980
1978,9,7,-0.211188,-78.522629,1978/09/07,1970-1980
1978,9,7,-0.211188,-78.522629,1978/09/07,1970-1980
1978,9,7,-2.170832,-79.922359,1978/09/07,1970-1980
1978,9,7,-18.966075,32.635359,1978/09/07,1970-1980
1978,9,8,13.69288,-89.199161,1978/09/08,1970-1980
1978,9,8,33.888523,35.503513,1978/09/08,1970-1980
1978,9,8,54.607712,-5.95621,1978/09/08,1970-1980
1978,9,9,-33.516667,-70.766667,1978/09/09,1970-1980
1978,9,9,45.072731,7.679541,1978/09/09,1970-1980
1978,9,9,41.890961,12.490069,1978/09/09,1970-1980
1978,9,9,41.890961,12.490069,1978/09/09,1970-1980
1978,9,9,16.985834,121.960378,1978/09/09,1970-1980
1978,9,10,-11.967368,-76.978462,1978/09/10,1970-1980
1978,9,10,-17.382789,-66.166439,1978/09/10,1970-1980
1978,9,10,7.686119,124.692186,1978/09/10,1970-1980
1978,9,10,7.686119,124.692186,1978/09/10,1970-1980
1978,9,10,7.686119,124.692186,1978/09/10,1970-1980
1978,9,10,7.686119,124.692186,1978/09/10,1970-1980
